SRR1039508,SRR1039509,SRR1039512,SRR1039513,SRR1039516,SRR1039517,SRR1039520,SRR1039521
599.0,601.0,700.0,410.0,889.0,893.0,550.0,734.0
317.0,316.0,380.0,194.0,323.0,376.0,277.0,388.0
59.0,26.0,32.0,17.0,69.0,20.0,40.0,21.0
74.0,137.0,41.0,86.0,38.0,112.0,31.0,133.0
8.0,8.0,13.0,8.0,10.0,6.0,5.0,5.0
3.0,4.0,12.0,21.0,7.0,10.0,4.0,18.0
8.0,10.0,43.0,22.0,21.0,38.0,16.0,9.0
3090.0,3426.0,3299.0,2747.0,3789.0,5257.0,2866.0,3972.0
284.0,287.0,300.0,237.0,342.0,394.0,258.0,296.0
46.0,40.0,47.0,18.0,46.0,46.0,53.0,53.0
45.0,114.0,114.0,110.0,65.0,55.0,106.0,74.0
1514.0,1697.0,1569.0,845.0,1586.0,2102.0,1132.0,1383.0
1327.0,1195.0,1640.0,865.0,1547.0,1903.0,1217.0,1234.0
2.0,1.0,6.0,2.0,1.0,4.0,4.0,1.0
0.0,1.0,3.0,3.0,7.0,0.0,0.0,2.0
227.0,200.0,241.0,119.0,262.0,249.0,192.0,173.0
13.0,13.0,17.0,15.0,27.0,16.0,17.0,22.0
1646.0,1557.0,1827.0,1082.0,1866.0,2198.0,1467.0,1661.0
326.0,186.0,393.0,237.0,328.0,340.0,443.0,423.0
319.0,344.0,345.0,345.0,384.0,585.0,310.0,516.0
1441.0,645.0,1433.0,432.0,1065.0,1527.0,1037.0,656.0
535.0,318.0,670.0,234.0,470.0,308.0,438.0,190.0
109.0,49.0,74.0,47.0,87.0,71.0,80.0,71.0
401.0,337.0,473.0,277.0,426.0,672.0,394.0,320.0
1971.0,2135.0,2220.0,1199.0,2513.0,3536.0,1510.0,1996.0
253.0,277.0,304.0,214.0,303.0,437.0,346.0,254.0
492.0,441.0,701.0,249.0,740.0,485.0,375.0,342.0
747.0,570.0,620.0,399.0,905.0,866.0,793.0,618.0
398.0,348.0,482.0,292.0,427.0,712.0,264.0,382.0
870.0,672.0,784.0,429.0,733.0,764.0,627.0,688.0
198.0,106.0,180.0,117.0,107.0,186.0,150.0,142.0
851.0,1064.0,1194.0,608.0,1284.0,1767.0,961.0,1117.0
6474.0,5434.0,7069.0,4425.0,7983.0,9261.0,6172.0,6010.0
186.0,222.0,210.0,182.0,257.0,201.0,197.0,199.0
478.0,415.0,487.0,237.0,726.0,722.0,433.0,444.0
0.0,0.0,0.0,3.0,0.0,5.0,0.0,4.0
262.0,652.0,262.0,347.0,606.0,5250.0,192.0,1071.0
0.0,4.0,10.0,1.0,0.0,2.0,2.0,1.0
2325.0,2837.0,3670.0,2202.0,3226.0,10059.0,3526.0,3363.0
2.0,2.0,3.0,2.0,0.0,1.0,1.0,1.0
1.0,2.0,5.0,1.0,0.0,3.0,2.0,2.0
473.0,457.0,374.0,266.0,339.0,500.0,235.0,268.0
801.0,3610.0,4186.0,3105.0,1011.0,4938.0,1770.0,3664.0
3145.0,2934.0,3257.0,2159.0,3550.0,4286.0,2668.0,2828.0
107.0,69.0,80.0,30.0,114.0,144.0,57.0,43.0
967.0,773.0,973.0,583.0,889.0,1312.0,641.0,729.0
446.0,857.0,635.0,865.0,430.0,941.0,560.0,1067.0
82.0,60.0,88.0,48.0,88.0,120.0,44.0,79.0
2771.0,3048.0,3805.0,2736.0,3726.0,6007.0,2552.0,3992.0
102.0,71.0,150.0,84.0,198.0,305.0,141.0,216.0
1.0,1.0,2.0,3.0,2.0,0.0,3.0,1.0
1313.0,1238.0,1481.0,739.0,1674.0,1853.0,1087.0,949.0
253.0,209.0,318.0,207.0,263.0,213.0,285.0,308.0
1.0,1.0,1.0,4.0,17.0,8.0,0.0,4.0
697.0,543.0,951.0,520.0,789.0,826.0,712.0,670.0
69.0,75.0,129.0,56.0,119.0,136.0,114.0,101.0
27.0,15.0,22.0,27.0,26.0,37.0,19.0,35.0
621.0,575.0,904.0,634.0,838.0,1211.0,775.0,906.0
0.0,5.0,3.0,1.0,2.0,5.0,0.0,0.0
175.0,184.0,48.0,22.0,332.0,353.0,45.0,56.0
42.0,39.0,42.0,12.0,37.0,19.0,47.0,37.0
1248.0,1060.0,1272.0,798.0,1274.0,1715.0,1043.0,1225.0
2802.0,3797.0,5307.0,3604.0,4764.0,6466.0,3528.0,3595.0
1.0,4.0,4.0,1.0,1.0,4.0,3.0,2.0
1342.0,1398.0,1836.0,1308.0,1934.0,2598.0,1206.0,1783.0
728.0,565.0,1011.0,618.0,1040.0,1129.0,675.0,739.0
1665.0,1589.0,1984.0,1067.0,1926.0,2208.0,1344.0,1483.0
243.0,318.0,411.0,230.0,505.0,601.0,295.0,359.0
1.0,7.0,5.0,0.0,4.0,7.0,0.0,0.0
2838.0,2853.0,3041.0,1775.0,2878.0,3425.0,2098.0,2384.0
1.0,0.0,4.0,4.0,0.0,2.0,0.0,0.0
1197.0,781.0,1122.0,545.0,1157.0,798.0,991.0,874.0
815.0,927.0,615.0,429.0,992.0,2396.0,874.0,843.0
50049.0,50338.0,55449.0,34266.0,40766.0,57223.0,42639.0,52551.0
342.0,553.0,396.0,477.0,480.0,864.0,236.0,525.0
1027.0,967.0,770.0,413.0,831.0,609.0,731.0,695.0
242.0,192.0,333.0,159.0,392.0,261.0,248.0,167.0
0.0,15.0,1.0,0.0,1.0,1.0,2.0,0.0
821.0,730.0,1129.0,551.0,1183.0,1284.0,779.0,939.0
2094.0,2055.0,2934.0,1720.0,2794.0,3672.0,1881.0,2515.0
453.0,469.0,595.0,337.0,637.0,858.0,423.0,442.0
104.0,94.0,142.0,59.0,131.0,107.0,119.0,90.0
36.0,56.0,20.0,6.0,33.0,73.0,40.0,75.0
1036.0,752.0,1051.0,464.0,1247.0,968.0,764.0,760.0
5.0,7.0,9.0,2.0,5.0,6.0,7.0,5.0
1254.0,1145.0,1458.0,957.0,1530.0,1495.0,1012.0,1217.0
629.0,735.0,780.0,566.0,789.0,1103.0,599.0,686.0
462.0,356.0,514.0,260.0,568.0,536.0,413.0,279.0
1.0,1.0,3.0,2.0,0.0,2.0,2.0,0.0
130.0,99.0,170.0,95.0,249.0,289.0,166.0,137.0
1.0,3.0,2.0,3.0,2.0,7.0,11.0,2.0
2859.0,2952.0,3545.0,2633.0,3603.0,5438.0,3041.0,3806.0
14003.0,8845.0,8138.0,2462.0,18200.0,7260.0,9436.0,4663.0
105.0,72.0,166.0,69.0,147.0,134.0,105.0,84.0
2747.0,1972.0,2475.0,1140.0,2513.0,2731.0,2079.0,1776.0
7.0,2.0,16.0,2.0,10.0,4.0,13.0,4.0
20.0,7.0,17.0,4.0,28.0,8.0,26.0,8.0
435.0,334.0,392.0,264.0,506.0,570.0,402.0,409.0
1662.0,1255.0,1937.0,881.0,1994.0,1775.0,1667.0,1146.0
226.0,227.0,236.0,130.0,217.0,316.0,180.0,195.0
5.0,2.0,4.0,0.0,2.0,9.0,1.0,11.0
63.0,91.0,83.0,43.0,82.0,65.0,54.0,87.0
260.0,163.0,316.0,155.0,231.0,174.0,262.0,202.0
476.0,413.0,428.0,281.0,599.0,543.0,527.0,358.0
1111.0,1143.0,1100.0,807.0,1205.0,1722.0,872.0,1216.0
7532.0,11357.0,9198.0,7827.0,7694.0,17089.0,6270.0,9792.0
45.0,31.0,33.0,17.0,76.0,86.0,48.0,21.0
16.0,12.0,23.0,16.0,57.0,42.0,20.0,12.0
556.0,419.0,559.0,356.0,811.0,602.0,524.0,557.0
98.0,76.0,120.0,70.0,97.0,141.0,104.0,83.0
337.0,650.0,409.0,462.0,452.0,1192.0,349.0,705.0
71.0,36.0,79.0,36.0,101.0,75.0,67.0,70.0
1409.0,1562.0,1878.0,1387.0,1574.0,1850.0,1497.0,1760.0
57.0,42.0,70.0,21.0,77.0,72.0,82.0,62.0
47.0,14.0,81.0,36.0,75.0,51.0,46.0,52.0
63.0,41.0,89.0,55.0,71.0,101.0,79.0,77.0
510.0,471.0,547.0,318.0,548.0,711.0,357.0,550.0
9.0,5.0,15.0,5.0,16.0,9.0,13.0,7.0
3124.0,2279.0,3388.0,1679.0,3656.0,4056.0,2907.0,2761.0
81.0,69.0,142.0,126.0,74.0,227.0,114.0,152.0
5871.0,4316.0,7547.0,3842.0,7229.0,8040.0,6639.0,5104.0
1028.0,730.0,1111.0,498.0,1311.0,1444.0,917.0,821.0
90.0,65.0,113.0,39.0,94.0,78.0,86.0,58.0
46.0,47.0,93.0,43.0,82.0,88.0,67.0,51.0
224.0,138.0,281.0,141.0,275.0,335.0,221.0,179.0
1957.0,1487.0,2184.0,1034.0,2192.0,2145.0,1666.0,1752.0
238.0,267.0,279.0,155.0,221.0,306.0,233.0,298.0
253.0,321.0,262.0,220.0,270.0,472.0,202.0,263.0
1726.0,1770.0,2062.0,1302.0,2049.0,2690.0,1506.0,1633.0
582.0,584.0,683.0,424.0,752.0,899.0,554.0,569.0
699.0,574.0,910.0,514.0,809.0,731.0,631.0,577.0
19.0,11.0,20.0,4.0,22.0,22.0,22.0,4.0
58.0,46.0,52.0,24.0,50.0,48.0,50.0,43.0
427.0,367.0,402.0,252.0,350.0,539.0,399.0,391.0
15.0,25.0,18.0,14.0,36.0,32.0,21.0,26.0
118.0,92.0,156.0,100.0,153.0,212.0,84.0,80.0
725.0,698.0,899.0,625.0,818.0,1050.0,641.0,783.0
104.0,21.0,40.0,18.0,74.0,27.0,33.0,61.0
0.0,3.0,3.0,0.0,9.0,13.0,9.0,10.0
132.0,156.0,200.0,131.0,100.0,134.0,251.0,547.0
3.0,5.0,4.0,1.0,2.0,3.0,2.0,4.0
48.0,56.0,53.0,63.0,12.0,13.0,82.0,132.0
17.0,12.0,14.0,5.0,9.0,3.0,2.0,2.0
98.0,99.0,99.0,52.0,82.0,158.0,75.0,82.0
662.0,548.0,763.0,414.0,785.0,926.0,529.0,542.0
421.0,317.0,471.0,182.0,542.0,589.0,301.0,280.0
132.0,207.0,239.0,305.0,51.0,105.0,131.0,331.0
537.0,529.0,456.0,188.0,612.0,506.0,268.0,310.0
12.0,17.0,18.0,12.0,27.0,20.0,22.0,15.0
650.0,529.0,743.0,368.0,795.0,1005.0,592.0,582.0
1612.0,1682.0,2213.0,1264.0,2298.0,3677.0,2342.0,2067.0
5257.0,4876.0,4223.0,1533.0,4514.0,3941.0,3183.0,2601.0
1133.0,1357.0,2259.0,1437.0,1989.0,2606.0,1537.0,1891.0
334.0,247.0,313.0,157.0,427.0,469.0,211.0,271.0
1779.0,1646.0,2334.0,1442.0,2525.0,3632.0,1969.0,2013.0
873.0,713.0,764.0,682.0,771.0,1168.0,692.0,1057.0
54.0,90.0,41.0,39.0,55.0,111.0,51.0,93.0
452.0,397.0,303.0,74.0,64.0,77.0,308.0,407.0
20.0,17.0,19.0,4.0,37.0,17.0,26.0,10.0
1.0,5.0,2.0,1.0,0.0,5.0,2.0,2.0
609.0,573.0,851.0,432.0,696.0,884.0,515.0,510.0
6.0,6.0,8.0,13.0,7.0,5.0,11.0,12.0
31.0,38.0,118.0,93.0,26.0,51.0,63.0,83.0
2.0,5.0,11.0,2.0,6.0,12.0,7.0,0.0
85.0,116.0,124.0,106.0,157.0,483.0,76.0,192.0
728.0,478.0,846.0,296.0,739.0,819.0,746.0,521.0
43.0,41.0,11.0,4.0,6.0,11.0,5.0,9.0
39.0,31.0,160.0,79.0,198.0,155.0,109.0,114.0
4833.0,3639.0,4300.0,2282.0,4127.0,4740.0,3416.0,3776.0
620.0,512.0,697.0,371.0,618.0,807.0,647.0,528.0
2347.0,1921.0,2236.0,1285.0,1921.0,2620.0,1628.0,1733.0
87.0,42.0,67.0,44.0,85.0,76.0,54.0,42.0
879.0,906.0,1184.0,499.0,1464.0,1185.0,1096.0,956.0
1028.0,811.0,1098.0,554.0,939.0,957.0,943.0,760.0
15.0,14.0,46.0,21.0,2.0,5.0,5.0,4.0
2423.0,1979.0,3051.0,1303.0,2623.0,2730.0,2016.0,2034.0
6.0,9.0,3.0,1.0,1.0,5.0,9.0,9.0
13.0,24.0,2.0,6.0,15.0,31.0,3.0,24.0
106.0,99.0,141.0,76.0,65.0,79.0,71.0,97.0
96.0,77.0,168.0,68.0,124.0,143.0,110.0,101.0
38.0,35.0,46.0,20.0,63.0,96.0,39.0,32.0
262.0,225.0,313.0,218.0,338.0,362.0,289.0,204.0
61.0,47.0,69.0,31.0,49.0,60.0,54.0,56.0
49.0,16.0,122.0,57.0,79.0,80.0,63.0,53.0
2558.0,1665.0,2550.0,1032.0,2170.0,2293.0,2197.0,1573.0
167.0,117.0,159.0,98.0,167.0,215.0,121.0,108.0
6.0,7.0,10.0,2.0,14.0,8.0,9.0,11.0
20.0,25.0,25.0,24.0,42.0,43.0,16.0,35.0
121.0,117.0,99.0,85.0,135.0,148.0,101.0,160.0
3296.0,3932.0,3737.0,2825.0,3642.0,6211.0,3182.0,4421.0
988.0,1027.0,1291.0,637.0,1316.0,1488.0,776.0,840.0
68.0,86.0,51.0,28.0,74.0,94.0,55.0,66.0
2037.0,1784.0,2420.0,1356.0,2267.0,2706.0,1959.0,2097.0
197.0,292.0,266.0,294.0,197.0,483.0,206.0,383.0
41.0,47.0,64.0,68.0,46.0,97.0,66.0,101.0
157.0,100.0,387.0,76.0,479.0,151.0,179.0,99.0
189.0,133.0,190.0,84.0,256.0,205.0,157.0,73.0
1.0,2.0,11.0,4.0,8.0,3.0,2.0,6.0
0.0,4.0,2.0,2.0,4.0,13.0,4.0,2.0
208.0,164.0,99.0,63.0,286.0,363.0,157.0,174.0
3760.0,3484.0,3701.0,2502.0,4838.0,6937.0,4040.0,4133.0
302.0,281.0,308.0,196.0,348.0,364.0,239.0,278.0
280.0,209.0,314.0,150.0,307.0,263.0,239.0,235.0
1178.0,1041.0,1452.0,672.0,1445.0,2140.0,1007.0,1191.0
4.0,1.0,8.0,3.0,6.0,5.0,5.0,3.0
117.0,106.0,133.0,113.0,98.0,130.0,132.0,85.0
56.0,46.0,61.0,30.0,46.0,63.0,50.0,41.0
1301.0,1771.0,1980.0,2834.0,2246.0,5528.0,1341.0,2398.0
2011.0,1916.0,2131.0,1418.0,2000.0,2168.0,1761.0,2109.0
15.0,7.0,37.0,5.0,8.0,6.0,57.0,17.0
47.0,64.0,57.0,59.0,44.0,55.0,35.0,56.0
794.0,719.0,832.0,429.0,819.0,1070.0,676.0,660.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0
518.0,376.0,631.0,214.0,494.0,557.0,341.0,385.0
280.0,332.0,298.0,215.0,378.0,438.0,234.0,249.0
6201.0,5001.0,7779.0,3792.0,9045.0,11075.0,4768.0,4717.0
646.0,507.0,633.0,300.0,708.0,667.0,609.0,568.0
385.0,270.0,642.0,357.0,458.0,698.0,337.0,389.0
5645.0,4144.0,5654.0,2928.0,6037.0,6919.0,4701.0,4323.0
543.0,712.0,682.0,653.0,963.0,1094.0,532.0,954.0
1411.0,1263.0,1504.0,770.0,1505.0,1708.0,1105.0,1407.0
1.0,3.0,0.0,5.0,5.0,2.0,2.0,1.0
600.0,663.0,572.0,463.0,667.0,808.0,447.0,620.0
1116.0,1284.0,1533.0,1032.0,1585.0,2207.0,1022.0,1406.0
892.0,766.0,994.0,585.0,863.0,1123.0,707.0,731.0
603.0,732.0,700.0,366.0,574.0,777.0,484.0,666.0
532.0,600.0,605.0,370.0,583.0,688.0,507.0,677.0
7.0,29.0,19.0,23.0,27.0,45.0,13.0,25.0
344.0,283.0,425.0,205.0,408.0,381.0,361.0,316.0
455.0,460.0,539.0,435.0,606.0,704.0,448.0,490.0
13250.0,11922.0,18210.0,9479.0,13939.0,22313.0,14349.0,15214.0
1.0,0.0,8.0,1.0,0.0,0.0,3.0,1.0
149.0,213.0,117.0,115.0,139.0,292.0,163.0,271.0
204.0,226.0,308.0,166.0,262.0,361.0,230.0,247.0
77.0,80.0,73.0,42.0,65.0,87.0,32.0,42.0
646.0,533.0,663.0,394.0,872.0,737.0,646.0,579.0
14.0,10.0,13.0,11.0,6.0,21.0,11.0,12.0
138.0,152.0,117.0,62.0,119.0,177.0,123.0,132.0
226.0,347.0,383.0,247.0,377.0,719.0,223.0,266.0
0.0,5.0,0.0,2.0,1.0,2.0,1.0,0.0
3.0,2.0,5.0,0.0,1.0,3.0,2.0,3.0
429.0,315.0,527.0,116.0,304.0,319.0,375.0,201.0
18.0,5.0,0.0,1.0,3.0,1.0,5.0,3.0
633.0,479.0,202.0,29.0,174.0,162.0,107.0,48.0
1211.0,997.0,1273.0,744.0,1263.0,1860.0,855.0,1096.0
11.0,8.0,23.0,12.0,32.0,23.0,30.0,21.0
649.0,478.0,564.0,285.0,660.0,608.0,624.0,471.0
236.0,190.0,266.0,140.0,193.0,278.0,191.0,213.0
408.0,283.0,493.0,218.0,423.0,494.0,357.0,256.0
1931.0,1316.0,1726.0,998.0,2060.0,2309.0,2057.0,1692.0
1347.0,1209.0,1368.0,778.0,1429.0,1722.0,1340.0,1528.0
179.0,194.0,237.0,131.0,217.0,256.0,208.0,153.0
14.0,2.0,15.0,4.0,4.0,3.0,15.0,8.0
1079.0,812.0,937.0,475.0,1084.0,1237.0,900.0,872.0
104.0,116.0,80.0,69.0,76.0,172.0,101.0,96.0
640.0,639.0,588.0,402.0,652.0,807.0,538.0,521.0
342.0,292.0,419.0,226.0,485.0,576.0,341.0,297.0
434.0,388.0,467.0,191.0,373.0,689.0,403.0,397.0
12.0,3.0,3.0,4.0,7.0,0.0,2.0,2.0
880.0,497.0,1112.0,353.0,1218.0,1403.0,977.0,592.0
204.0,150.0,220.0,98.0,213.0,272.0,155.0,156.0
19.0,11.0,14.0,9.0,24.0,14.0,21.0,24.0
889.0,682.0,894.0,485.0,952.0,928.0,765.0,667.0
26779.0,14591.0,20345.0,9107.0,24627.0,17263.0,20053.0,13002.0
5765.0,5416.0,6138.0,4545.0,9247.0,11562.0,5028.0,6424.0
18774.0,18239.0,17583.0,9382.0,16294.0,19255.0,11623.0,12250.0
755.0,693.0,1130.0,567.0,1188.0,1672.0,787.0,889.0
230.0,217.0,225.0,115.0,291.0,398.0,188.0,216.0
8.0,7.0,17.0,2.0,23.0,10.0,15.0,16.0
160.0,97.0,260.0,120.0,222.0,218.0,169.0,150.0
1282.0,1161.0,1495.0,822.0,1565.0,1661.0,1157.0,1095.0
3.0,0.0,8.0,2.0,4.0,8.0,5.0,3.0
727.0,992.0,820.0,577.0,952.0,1675.0,656.0,950.0
9.0,11.0,0.0,0.0,0.0,0.0,23.0,0.0
83.0,106.0,106.0,67.0,78.0,145.0,114.0,134.0
6.0,2.0,4.0,3.0,8.0,6.0,2.0,1.0
2388.0,2164.0,3058.0,1682.0,3965.0,4295.0,2420.0,2698.0
7966.0,8154.0,9334.0,5551.0,10813.0,13638.0,6597.0,7212.0
711.0,639.0,961.0,494.0,1028.0,1211.0,662.0,620.0
2036.0,2098.0,2885.0,1479.0,2523.0,3182.0,2032.0,2123.0
80.0,84.0,135.0,79.0,108.0,93.0,67.0,78.0
959.0,656.0,3228.0,1559.0,2056.0,2261.0,1330.0,1143.0
106.0,92.0,171.0,81.0,109.0,151.0,146.0,162.0
22.0,62.0,27.0,25.0,32.0,126.0,13.0,54.0
226.0,173.0,192.0,102.0,227.0,335.0,169.0,173.0
297.0,346.0,315.0,215.0,320.0,440.0,325.0,408.0
85.0,87.0,137.0,53.0,149.0,68.0,127.0,91.0
18.0,20.0,0.0,0.0,22.0,10.0,4.0,15.0
852.0,165.0,940.0,377.0,1301.0,547.0,801.0,340.0
503.0,392.0,509.0,318.0,409.0,493.0,357.0,370.0
30.0,30.0,35.0,18.0,19.0,37.0,37.0,20.0
3.0,5.0,3.0,0.0,5.0,7.0,4.0,13.0
1179.0,608.0,736.0,155.0,863.0,541.0,566.0,319.0
605.0,629.0,886.0,472.0,817.0,931.0,548.0,634.0
882.0,798.0,1034.0,539.0,1130.0,1125.0,833.0,709.0
633.0,427.0,418.0,202.0,722.0,853.0,609.0,546.0
2026.0,1364.0,1470.0,660.0,1742.0,1478.0,1533.0,1277.0
2132.0,1920.0,2359.0,1322.0,2014.0,3123.0,1592.0,1572.0
190.0,223.0,219.0,119.0,156.0,183.0,182.0,210.0
175.0,115.0,181.0,118.0,150.0,139.0,130.0,115.0
14.0,2.0,5.0,5.0,1.0,2.0,7.0,9.0
1.0,1.0,8.0,3.0,8.0,4.0,4.0,3.0
285.0,333.0,297.0,168.0,281.0,355.0,288.0,243.0
4976.0,4782.0,5517.0,3354.0,5687.0,5896.0,4061.0,4038.0
1.0,4.0,4.0,4.0,5.0,4.0,6.0,2.0
785.0,497.0,682.0,219.0,623.0,375.0,603.0,310.0
91.0,208.0,82.0,162.0,103.0,364.0,42.0,238.0
5.0,5.0,4.0,3.0,3.0,5.0,4.0,5.0
57.0,43.0,58.0,20.0,61.0,59.0,49.0,47.0
735.0,812.0,809.0,588.0,959.0,1087.0,709.0,786.0
95.0,73.0,115.0,42.0,103.0,96.0,83.0,69.0
1705.0,1670.0,1884.0,975.0,1384.0,1688.0,1244.0,1406.0
548.0,678.0,364.0,298.0,410.0,679.0,345.0,504.0
140.0,82.0,141.0,38.0,178.0,187.0,114.0,89.0
374.0,190.0,485.0,134.0,388.0,195.0,446.0,275.0
113.0,121.0,136.0,90.0,103.0,112.0,99.0,86.0
2588.0,2315.0,2299.0,1142.0,2644.0,2673.0,2231.0,2881.0
782.0,395.0,729.0,307.0,855.0,842.0,529.0,447.0
394.0,535.0,393.0,232.0,430.0,386.0,326.0,454.0
736.0,1281.0,782.0,751.0,973.0,1796.0,749.0,1381.0
282.0,181.0,207.0,114.0,235.0,129.0,181.0,124.0
525.0,569.0,680.0,335.0,738.0,1090.0,466.0,568.0
4.0,3.0,8.0,8.0,5.0,13.0,3.0,15.0
62.0,55.0,81.0,75.0,73.0,71.0,103.0,112.0
33.0,38.0,29.0,15.0,75.0,143.0,6.0,12.0
886.0,812.0,1015.0,724.0,1152.0,1302.0,741.0,775.0
53.0,53.0,68.0,33.0,81.0,54.0,38.0,45.0
175.0,143.0,201.0,90.0,211.0,232.0,156.0,147.0
188.0,65.0,263.0,112.0,272.0,173.0,255.0,110.0
21.0,12.0,42.0,13.0,38.0,32.0,28.0,20.0
1.0,6.0,6.0,1.0,6.0,0.0,0.0,1.0
135.0,107.0,103.0,108.0,130.0,181.0,94.0,95.0
695.0,776.0,825.0,528.0,981.0,1208.0,579.0,677.0
435.0,410.0,433.0,219.0,280.0,528.0,343.0,279.0
7396.0,7556.0,7246.0,4065.0,8577.0,11905.0,5246.0,6021.0
14461.0,14390.0,17203.0,7996.0,17946.0,17590.0,10796.0,10353.0
3.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0
72.0,76.0,85.0,68.0,80.0,128.0,68.0,92.0
276.0,268.0,342.0,168.0,278.0,334.0,201.0,163.0
435.0,412.0,370.0,210.0,260.0,490.0,271.0,310.0
1299.0,1020.0,1150.0,680.0,1344.0,1706.0,993.0,850.0
38.0,48.0,33.0,32.0,30.0,50.0,37.0,56.0
591.0,654.0,553.0,470.0,500.0,657.0,426.0,774.0
3.0,5.0,2.0,1.0,0.0,12.0,1.0,0.0
24.0,7.0,19.0,12.0,8.0,4.0,7.0,9.0
91.0,65.0,83.0,58.0,94.0,103.0,61.0,70.0
326.0,224.0,321.0,169.0,313.0,400.0,408.0,278.0
827.0,508.0,515.0,225.0,603.0,499.0,647.0,398.0
18.0,5.0,12.0,4.0,7.0,12.0,19.0,10.0
2.0,1.0,3.0,1.0,3.0,6.0,1.0,0.0
95.0,93.0,55.0,62.0,34.0,118.0,84.0,103.0
339.0,360.0,415.0,237.0,331.0,504.0,308.0,326.0
247.0,210.0,360.0,207.0,398.0,424.0,216.0,217.0
1708.0,1502.0,1985.0,1088.0,1982.0,3228.0,2022.0,2227.0
216.0,179.0,187.0,133.0,175.0,355.0,271.0,212.0
171.0,104.0,128.0,95.0,182.0,180.0,104.0,83.0
197.0,94.0,362.0,89.0,268.0,211.0,184.0,121.0
1601.0,1550.0,1861.0,850.0,2359.0,2319.0,1320.0,1024.0
41.0,38.0,79.0,39.0,49.0,38.0,44.0,35.0
15.0,12.0,15.0,13.0,15.0,17.0,12.0,15.0
5.0,4.0,2.0,0.0,4.0,7.0,2.0,2.0
1679.0,1695.0,1785.0,1026.0,2037.0,2113.0,1295.0,1454.0
103.0,73.0,106.0,80.0,70.0,71.0,83.0,84.0
347.0,306.0,440.0,290.0,373.0,478.0,310.0,361.0
305.0,266.0,185.0,122.0,231.0,193.0,166.0,183.0
1837.0,1817.0,1779.0,1185.0,1813.0,2216.0,1330.0,1809.0
903.0,782.0,891.0,594.0,955.0,1084.0,708.0,815.0
103.0,111.0,151.0,80.0,116.0,115.0,132.0,145.0
14533.0,14382.0,13058.0,6544.0,13077.0,14815.0,8807.0,9162.0
1.0,9.0,0.0,15.0,10.0,33.0,0.0,10.0
881.0,1117.0,1082.0,735.0,1131.0,1552.0,804.0,1248.0
536.0,433.0,625.0,273.0,570.0,635.0,386.0,439.0
1057.0,1003.0,827.0,441.0,721.0,1307.0,828.0,813.0
570.0,531.0,852.0,633.0,359.0,823.0,969.0,1457.0
356.0,522.0,348.0,271.0,407.0,663.0,339.0,569.0
0.0,0.0,5.0,3.0,2.0,8.0,0.0,0.0
2.0,1.0,1.0,0.0,3.0,3.0,5.0,0.0
2314.0,2434.0,2993.0,2342.0,3100.0,3895.0,2291.0,3062.0
11.0,1.0,6.0,1.0,7.0,0.0,10.0,12.0
348.0,338.0,332.0,242.0,448.0,555.0,324.0,360.0
1191.0,1035.0,1407.0,917.0,1275.0,1641.0,1248.0,1206.0
391.0,275.0,553.0,185.0,356.0,226.0,348.0,263.0
799.0,728.0,923.0,534.0,994.0,968.0,807.0,670.0
217.0,239.0,254.0,176.0,269.0,329.0,216.0,205.0
205.0,160.0,320.0,133.0,271.0,286.0,228.0,184.0
2.0,4.0,7.0,2.0,0.0,7.0,3.0,3.0
115.0,74.0,112.0,65.0,85.0,122.0,74.0,80.0
0.0,3.0,4.0,3.0,3.0,3.0,5.0,7.0
2612.0,1799.0,2755.0,1518.0,2808.0,2943.0,3730.0,2382.0
28821.0,13715.0,46925.0,12556.0,32342.0,19816.0,41115.0,20490.0
328.0,322.0,388.0,280.0,418.0,529.0,270.0,298.0
228.0,212.0,339.0,237.0,301.0,402.0,217.0,242.0
2263.0,2311.0,1936.0,2125.0,2387.0,2881.0,1719.0,2772.0
109.0,31.0,186.0,83.0,149.0,221.0,118.0,45.0
257.0,207.0,330.0,135.0,325.0,360.0,224.0,193.0
112.0,210.0,91.0,145.0,110.0,370.0,87.0,268.0
4325.0,4001.0,3888.0,2368.0,5418.0,7521.0,4190.0,4537.0
1585.0,1096.0,2023.0,853.0,1726.0,4132.0,1627.0,1394.0
7777.0,6887.0,8553.0,6058.0,8979.0,12374.0,7655.0,10317.0
266.0,189.0,369.0,214.0,192.0,198.0,358.0,311.0
11.0,6.0,5.0,1.0,6.0,5.0,4.0,3.0
423.0,252.0,445.0,175.0,483.0,456.0,373.0,311.0
4.0,3.0,6.0,0.0,4.0,3.0,1.0,1.0
1638.0,1941.0,1861.0,1281.0,1843.0,2746.0,1154.0,1844.0
51.0,41.0,13.0,45.0,26.0,47.0,39.0,25.0
9.0,6.0,9.0,2.0,10.0,11.0,8.0,8.0
9.0,12.0,19.0,1.0,13.0,9.0,6.0,3.0
896.0,2693.0,540.0,986.0,225.0,1000.0,387.0,1341.0
1996.0,3966.0,4046.0,5024.0,1578.0,3242.0,2414.0,5865.0
26.0,8.0,22.0,2.0,12.0,17.0,11.0,7.0
5.0,3.0,3.0,7.0,2.0,7.0,0.0,3.0
4566.0,2611.0,3799.0,1494.0,3452.0,3422.0,3554.0,2929.0
