entrezid,0,1,2,3,4,5,6,7
152273,35.0,32.0,37.0,16.0,18.0,10.0,64.0,29.0
201163,2078.0,1511.0,1376.0,681.0,1880.0,1560.0,1613.0,1371.0
285381,677.0,785.0,855.0,679.0,974.0,1482.0,649.0,870.0
92106,116.0,108.0,111.0,93.0,103.0,129.0,99.0,121.0
23228,315.0,284.0,363.0,192.0,305.0,342.0,338.0,369.0
30827,922.0,766.0,825.0,410.0,869.0,1023.0,605.0,674.0
220134,20.0,11.0,17.0,6.0,18.0,12.0,25.0,14.0
9989,1564.0,1421.0,1460.0,893.0,1948.0,2302.0,1435.0,1639.0
147495,895.0,5231.0,806.0,1165.0,1026.0,1742.0,215.0,1213.0
63895,285.0,77.0,256.0,24.0,240.0,157.0,109.0,35.0
65258,708.0,805.0,674.0,628.0,700.0,924.0,633.0,752.0
124739,6.0,9.0,2.0,13.0,11.0,12.0,3.0,6.0
51560,45.0,41.0,95.0,37.0,66.0,52.0,35.0,48.0
146956,28.0,12.0,21.0,11.0,13.0,11.0,23.0,9.0
2047,8.0,7.0,27.0,8.0,8.0,22.0,8.0,6.0
84532,280.0,918.0,361.0,822.0,197.0,872.0,374.0,1287.0
91369,1111.0,1164.0,1194.0,978.0,1235.0,1833.0,992.0,1269.0
7566,197.0,136.0,202.0,154.0,203.0,260.0,173.0,143.0
81552,2068.0,1835.0,1812.0,1488.0,1805.0,3132.0,1680.0,2336.0
346288,16.0,15.0,25.0,10.0,24.0,23.0,19.0,24.0
139322,462.0,560.0,619.0,551.0,482.0,869.0,425.0,913.0
27123,16.0,4.0,31.0,3.0,12.0,12.0,22.0,6.0
113612,1125.0,990.0,1613.0,1160.0,1396.0,2186.0,1024.0,1190.0
222967,5.0,2.0,4.0,3.0,10.0,5.0,7.0,5.0
80028,243.0,224.0,305.0,204.0,315.0,552.0,240.0,305.0
129684,6.0,3.0,1.0,2.0,1.0,2.0,2.0,3.0
150696,15.0,12.0,22.0,10.0,26.0,41.0,20.0,20.0
221264,161.0,84.0,247.0,120.0,192.0,170.0,114.0,125.0
7071,782.0,725.0,867.0,273.0,1086.0,727.0,807.0,437.0
5799,27.0,22.0,11.0,7.0,9.0,8.0,25.0,31.0
51582,2323.0,1915.0,2539.0,1456.0,2765.0,2687.0,2571.0,2205.0
528,1594.0,1615.0,1621.0,1203.0,1978.0,2500.0,1532.0,1774.0
55529,360.0,320.0,363.0,237.0,531.0,420.0,411.0,352.0
51633,211.0,191.0,229.0,126.0,193.0,347.0,159.0,205.0
23097,929.0,729.0,918.0,505.0,943.0,877.0,962.0,938.0
112495,371.0,352.0,500.0,309.0,526.0,592.0,296.0,339.0
158219,394.0,292.0,356.0,194.0,468.0,458.0,432.0,360.0
55326,236.0,202.0,220.0,177.0,261.0,611.0,142.0,250.0
64210,1154.0,1181.0,1420.0,737.0,1216.0,1529.0,1115.0,1241.0
55361,1383.0,917.0,1439.0,806.0,1600.0,1434.0,1097.0,1035.0
83742,2338.0,2289.0,2779.0,1780.0,2609.0,3379.0,2425.0,2609.0
118813,494.0,388.0,482.0,285.0,487.0,497.0,379.0,376.0
27201,28.0,5.0,47.0,7.0,28.0,25.0,46.0,6.0
152992,160.0,147.0,216.0,100.0,209.0,322.0,197.0,190.0
81894,493.0,523.0,614.0,318.0,684.0,530.0,409.0,468.0
6782,758.0,612.0,817.0,483.0,869.0,1177.0,701.0,710.0
29761,1455.0,1189.0,2393.0,1044.0,2299.0,2194.0,1581.0,1403.0
65983,245.0,398.0,582.0,798.0,612.0,1485.0,388.0,1229.0
54819,172.0,193.0,172.0,153.0,206.0,216.0,142.0,139.0
388272,112.0,91.0,96.0,67.0,188.0,210.0,87.0,73.0
4343,1061.0,703.0,977.0,584.0,1297.0,1308.0,651.0,581.0
389,4326.0,4285.0,4429.0,2445.0,5283.0,7042.0,3263.0,3559.0
333926,14.0,16.0,17.0,11.0,15.0,32.0,10.0,9.0
1622,713.0,805.0,852.0,525.0,923.0,1253.0,526.0,630.0
6566,415.0,307.0,479.0,246.0,467.0,551.0,413.0,300.0
55027,329.0,324.0,172.0,235.0,170.0,398.0,156.0,133.0
378108,7.0,0.0,11.0,8.0,9.0,10.0,0.0,4.0
84365,388.0,375.0,430.0,291.0,627.0,700.0,243.0,391.0
5018,2048.0,1739.0,2300.0,1185.0,2513.0,2559.0,1709.0,1606.0
9056,128.0,119.0,144.0,115.0,218.0,238.0,105.0,138.0
23367,3901.0,3929.0,3759.0,2812.0,5464.0,7106.0,3567.0,4741.0
9337,579.0,748.0,758.0,775.0,871.0,1106.0,598.0,862.0
2890,2087.0,2559.0,3143.0,2598.0,1221.0,5584.0,2197.0,3928.0
136332,2.0,5.0,4.0,4.0,3.0,2.0,3.0,1.0
133383,49.0,43.0,63.0,23.0,89.0,70.0,70.0,66.0
166968,413.0,372.0,554.0,280.0,661.0,688.0,331.0,434.0
23165,863.0,655.0,1213.0,599.0,1025.0,1187.0,939.0,608.0
342357,212.0,198.0,245.0,131.0,314.0,300.0,224.0,185.0
138241,199.0,203.0,324.0,165.0,317.0,268.0,205.0,248.0
118788,25.0,41.0,42.0,15.0,165.0,105.0,33.0,49.0
129831,219.0,187.0,224.0,189.0,234.0,307.0,180.0,150.0
7273,568.0,681.0,565.0,236.0,331.0,489.0,520.0,402.0
9601,5216.0,2896.0,5289.0,2167.0,4501.0,6542.0,3348.0,2573.0
79831,45.0,60.0,104.0,29.0,122.0,79.0,45.0,44.0
130535,478.0,319.0,609.0,365.0,484.0,661.0,408.0,466.0
285172,369.0,329.0,395.0,199.0,382.0,461.0,346.0,309.0
130540,15.0,36.0,13.0,23.0,16.0,46.0,8.0,18.0
151254,26.0,23.0,42.0,10.0,49.0,27.0,15.0,14.0
65062,868.0,458.0,1075.0,488.0,1534.0,1490.0,803.0,781.0
8324,1640.0,902.0,2722.0,1030.0,2170.0,2698.0,2014.0,1387.0
64798,26.0,16.0,55.0,24.0,52.0,27.0,37.0,32.0
56776,246.0,263.0,342.0,416.0,534.0,819.0,227.0,299.0
56254,1586.0,945.0,1651.0,766.0,1656.0,1619.0,1377.0,1171.0
1539,0.0,1.0,2.0,0.0,3.0,3.0,1.0,2.0
133522,26.0,12.0,16.0,6.0,18.0,33.0,15.0,21.0
9844,32.0,40.0,24.0,35.0,6.0,17.0,16.0,62.0
1836,605.0,658.0,654.0,486.0,649.0,1052.0,680.0,735.0
134353,136.0,143.0,121.0,113.0,141.0,164.0,123.0,155.0
9443,210.0,165.0,207.0,129.0,168.0,252.0,145.0,120.0
158297,2.0,4.0,2.0,2.0,11.0,4.0,2.0,1.0
10670,2042.0,1946.0,2255.0,1510.0,1923.0,2765.0,1872.0,1990.0
25769,6.0,7.0,8.0,6.0,8.0,12.0,8.0,5.0
92370,596.0,314.0,551.0,215.0,875.0,486.0,406.0,283.0
114,46.0,5.0,10.0,1.0,39.0,5.0,82.0,5.0
5922,775.0,712.0,797.0,619.0,1156.0,1219.0,586.0,798.0
55005,365.0,344.0,529.0,344.0,557.0,779.0,411.0,479.0
6503,1.0,4.0,5.0,0.0,2.0,7.0,0.0,4.0
51643,843.0,821.0,925.0,720.0,831.0,1139.0,851.0,1041.0
7411,530.0,438.0,627.0,490.0,571.0,749.0,499.0,467.0
116442,14.0,10.0,19.0,5.0,3.0,1.0,17.0,6.0
1193,522.0,242.0,662.0,179.0,605.0,269.0,550.0,267.0
2334,10.0,7.0,8.0,1.0,0.0,1.0,3.0,0.0
286097,211.0,184.0,267.0,170.0,313.0,421.0,364.0,208.0
23426,2.0,3.0,3.0,0.0,7.0,2.0,3.0,32.0
137492,746.0,1079.0,1059.0,860.0,930.0,1659.0,687.0,857.0
3798,64.0,25.0,45.0,37.0,64.0,53.0,45.0,28.0
23362,2380.0,1671.0,2750.0,808.0,3429.0,2787.0,1902.0,1334.0
138199,523.0,281.0,334.0,205.0,488.0,462.0,476.0,452.0
90550,570.0,680.0,1205.0,751.0,1107.0,1456.0,738.0,1011.0
91748,930.0,800.0,964.0,459.0,787.0,972.0,923.0,949.0
118491,144.0,170.0,177.0,111.0,127.0,105.0,144.0,124.0
9630,88.0,54.0,169.0,67.0,55.0,97.0,60.0,79.0
145483,255.0,132.0,307.0,92.0,321.0,251.0,186.0,117.0
2776,1346.0,1407.0,1758.0,1200.0,1972.0,2946.0,1361.0,1929.0
83873,4.0,1.0,4.0,1.0,3.0,3.0,4.0,4.0
4325,67.0,58.0,28.0,19.0,18.0,38.0,33.0,5.0
132,405.0,349.0,532.0,317.0,498.0,490.0,388.0,412.0
3778,1525.0,630.0,1107.0,493.0,975.0,947.0,837.0,617.0
1633,220.0,170.0,232.0,125.0,258.0,299.0,165.0,235.0
9508,116.0,199.0,407.0,236.0,122.0,282.0,185.0,361.0
257,110.0,71.0,108.0,72.0,105.0,107.0,99.0,77.0
286148,1209.0,1437.0,1510.0,965.0,1146.0,1580.0,1136.0,1547.0
137682,148.0,101.0,193.0,113.0,153.0,173.0,161.0,117.0
128338,1367.0,1013.0,1481.0,941.0,1755.0,1661.0,1342.0,1382.0
157657,43.0,49.0,108.0,50.0,41.0,54.0,37.0,51.0
5470,96.0,35.0,103.0,40.0,84.0,15.0,12.0,48.0
57188,84.0,68.0,112.0,65.0,110.0,141.0,91.0,84.0
419,11.0,3.0,4.0,3.0,10.0,12.0,4.0,7.0
123720,242.0,288.0,268.0,225.0,340.0,575.0,275.0,443.0
29104,348.0,247.0,413.0,146.0,477.0,425.0,280.0,184.0
10069,417.0,334.0,489.0,339.0,404.0,553.0,371.0,333.0
10600,975.0,932.0,1168.0,794.0,1249.0,1773.0,838.0,969.0
10694,2402.0,2336.0,2349.0,1908.0,2380.0,3687.0,2120.0,2528.0
56911,399.0,196.0,645.0,308.0,558.0,1472.0,453.0,499.0
84779,1.0,0.0,0.0,3.0,1.0,5.0,3.0,0.0
571,1461.0,958.0,1320.0,954.0,1984.0,2946.0,1280.0,1349.0
7102,2.0,1.0,0.0,3.0,1.0,4.0,0.0,0.0
7074,0.0,4.0,9.0,0.0,6.0,10.0,8.0,3.0
57466,804.0,778.0,1390.0,689.0,1091.0,1419.0,853.0,927.0
6103,73.0,152.0,125.0,77.0,180.0,222.0,76.0,134.0
23552,198.0,167.0,192.0,74.0,227.0,116.0,157.0,137.0
84108,191.0,203.0,185.0,148.0,193.0,221.0,143.0,184.0
122416,212.0,207.0,308.0,145.0,257.0,338.0,144.0,177.0
119392,90.0,70.0,99.0,65.0,67.0,93.0,76.0,84.0
118980,126.0,35.0,83.0,79.0,38.0,122.0,21.0,58.0
9556,727.0,696.0,807.0,402.0,899.0,983.0,573.0,596.0
122402,12.0,23.0,5.0,1.0,4.0,5.0,31.0,53.0
8817,33.0,34.0,70.0,52.0,8.0,8.0,43.0,91.0
5097,15.0,12.0,7.0,2.0,43.0,18.0,21.0,1.0
153769,7.0,12.0,9.0,8.0,16.0,14.0,8.0,16.0
392255,14.0,4.0,18.0,5.0,10.0,6.0,7.0,0.0
7381,2368.0,2044.0,3002.0,1584.0,3709.0,3104.0,2229.0,1973.0
51001,214.0,219.0,263.0,149.0,277.0,327.0,213.0,199.0
9791,1963.0,1669.0,3292.0,1289.0,3370.0,2896.0,2734.0,1749.0
5521,7.0,4.0,24.0,4.0,6.0,18.0,17.0,16.0
6156,10309.0,10042.0,11077.0,5399.0,10340.0,10727.0,7076.0,6803.0
3788,175.0,187.0,244.0,138.0,192.0,238.0,252.0,229.0
159091,71.0,69.0,93.0,42.0,84.0,61.0,70.0,59.0
6832,283.0,294.0,404.0,212.0,433.0,401.0,370.0,276.0
159090,397.0,338.0,476.0,342.0,488.0,664.0,448.0,444.0
1915,287372.0,244921.0,346235.0,161597.0,313766.0,274619.0,250481.0,216651.0
286151,4.0,6.0,7.0,2.0,5.0,6.0,5.0,6.0
80201,5.0,5.0,1.0,1.0,0.0,5.0,1.0,0.0
3098,2415.0,2127.0,2654.0,1443.0,2794.0,4699.0,1961.0,2595.0
219743,302.0,350.0,231.0,212.0,264.0,390.0,251.0,311.0
84295,632.0,548.0,749.0,413.0,696.0,787.0,543.0,486.0
135228,3938.0,3426.0,3174.0,2214.0,5071.0,6230.0,3866.0,4514.0
4838,2.0,1.0,4.0,1.0,2.0,2.0,1.0,10.0
9246,1543.0,1581.0,1597.0,900.0,1609.0,1406.0,1167.0,1210.0
25921,2314.0,2127.0,2633.0,1899.0,2935.0,4379.0,2050.0,2490.0
219541,225.0,181.0,262.0,161.0,268.0,278.0,170.0,182.0
60685,1848.0,1379.0,2653.0,1581.0,2837.0,3880.0,1825.0,1515.0
27020,2225.0,2199.0,3238.0,2167.0,2610.0,3563.0,2478.0,2807.0
23522,948.0,838.0,1095.0,561.0,1214.0,1207.0,858.0,965.0
142891,1363.0,1510.0,1567.0,1495.0,1338.0,2097.0,1147.0,1986.0
80223,475.0,1112.0,1423.0,1812.0,1339.0,4724.0,633.0,2146.0
219970,28.0,18.0,66.0,73.0,29.0,39.0,45.0,58.0
10813,369.0,333.0,352.0,221.0,498.0,564.0,277.0,341.0
9131,434.0,425.0,517.0,261.0,587.0,528.0,353.0,379.0
5603,159.0,169.0,218.0,179.0,589.0,814.0,239.0,297.0
9530,478.0,408.0,586.0,448.0,634.0,835.0,474.0,625.0
93594,138.0,134.0,151.0,92.0,169.0,185.0,133.0,136.0
55093,78.0,84.0,86.0,59.0,104.0,148.0,55.0,103.0
29028,463.0,363.0,592.0,237.0,493.0,507.0,398.0,444.0
114907,2269.0,5946.0,2227.0,3525.0,2610.0,5244.0,2908.0,4503.0
286053,276.0,273.0,293.0,205.0,324.0,373.0,249.0,248.0
115509,222.0,164.0,232.0,128.0,220.0,287.0,194.0,176.0
78994,494.0,528.0,447.0,315.0,491.0,443.0,348.0,407.0
64319,899.0,1144.0,1332.0,880.0,1215.0,1408.0,903.0,1085.0
391059,248.0,131.0,236.0,49.0,321.0,118.0,348.0,183.0
5261,308.0,267.0,333.0,201.0,298.0,389.0,247.0,241.0
64645,1048.0,1011.0,1153.0,832.0,1114.0,1331.0,870.0,1049.0
163786,68.0,38.0,78.0,32.0,90.0,51.0,71.0,44.0
3681,6.0,0.0,8.0,3.0,1.0,4.0,8.0,8.0
115416,298.0,297.0,300.0,252.0,351.0,532.0,230.0,313.0
23355,1000.0,660.0,991.0,463.0,1103.0,1063.0,925.0,658.0
2585,283.0,245.0,313.0,224.0,283.0,356.0,299.0,298.0
375323,2.0,3.0,3.0,3.0,1.0,3.0,0.0,0.0
93010,7.0,12.0,12.0,5.0,14.0,8.0,9.0,10.0
255027,75.0,71.0,59.0,68.0,99.0,117.0,41.0,68.0
701,40.0,25.0,26.0,21.0,30.0,11.0,17.0,19.0
5147,320.0,257.0,335.0,159.0,377.0,375.0,246.0,273.0
1974,6672.0,5437.0,7849.0,3735.0,7830.0,7898.0,6232.0,5880.0
7862,408.0,409.0,446.0,204.0,438.0,524.0,350.0,344.0
285367,301.0,267.0,358.0,215.0,306.0,374.0,226.0,243.0
6750,5.0,3.0,22.0,0.0,4.0,2.0,0.0,3.0
9797,1011.0,856.0,661.0,637.0,867.0,1254.0,768.0,867.0
51738,3.0,7.0,7.0,7.0,15.0,8.0,2.0,1.0
6396,1676.0,1442.0,1943.0,852.0,1979.0,2322.0,1307.0,1144.0
9941,233.0,200.0,275.0,265.0,273.0,315.0,189.0,331.0
123803,391.0,346.0,588.0,354.0,609.0,691.0,457.0,631.0
23057,1.0,4.0,8.0,23.0,24.0,86.0,8.0,8.0
9372,756.0,630.0,1076.0,567.0,1030.0,1265.0,943.0,855.0
23049,3178.0,2657.0,3545.0,1872.0,3634.0,5360.0,3442.0,3437.0
115548,711.0,759.0,839.0,740.0,879.0,1309.0,701.0,1150.0
11030,2284.0,3895.0,2898.0,3048.0,3228.0,5420.0,2300.0,4528.0
134285,21.0,24.0,52.0,30.0,28.0,65.0,53.0,58.0
7079,42.0,325.0,45.0,167.0,74.0,639.0,37.0,289.0
6854,6.0,72.0,11.0,35.0,18.0,119.0,9.0,54.0
3084,109.0,29.0,87.0,27.0,256.0,124.0,47.0,27.0
54953,433.0,458.0,568.0,282.0,613.0,715.0,406.0,443.0
1376,226.0,167.0,355.0,164.0,350.0,377.0,243.0,228.0
55707,1186.0,937.0,1567.0,1009.0,1417.0,1962.0,1085.0,1306.0
7804,80.0,91.0,136.0,36.0,83.0,125.0,97.0,149.0
22976,384.0,318.0,436.0,195.0,407.0,430.0,310.0,299.0
261729,1498.0,4241.0,1569.0,4021.0,1014.0,4902.0,1109.0,4985.0
23648,1312.0,1771.0,1420.0,1732.0,1458.0,1935.0,919.0,1723.0
9069,640.0,599.0,840.0,609.0,705.0,1029.0,591.0,769.0
4323,29433.0,25186.0,33084.0,17087.0,41192.0,31639.0,25760.0,29763.0
8321,2112.0,1954.0,1962.0,1320.0,1757.0,2360.0,2140.0,2529.0
57798,1036.0,960.0,1188.0,696.0,1391.0,1497.0,975.0,1069.0
203328,2.0,1.0,16.0,0.0,0.0,1.0,14.0,4.0
146456,6.0,8.0,7.0,3.0,18.0,20.0,13.0,5.0
348174,8.0,1.0,7.0,3.0,6.0,7.0,4.0,4.0
10901,487.0,488.0,491.0,206.0,542.0,812.0,346.0,420.0
93190,6.0,5.0,10.0,9.0,8.0,2.0,14.0,2.0
221481,11.0,16.0,20.0,11.0,7.0,35.0,13.0,19.0
11269,436.0,396.0,474.0,339.0,512.0,706.0,469.0,516.0
6483,443.0,500.0,771.0,269.0,840.0,718.0,382.0,390.0
197258,303.0,237.0,242.0,131.0,240.0,312.0,161.0,223.0
146433,78.0,5.0,121.0,21.0,107.0,48.0,74.0,9.0
115817,424.0,309.0,306.0,146.0,403.0,492.0,252.0,316.0
776,7.0,9.0,15.0,5.0,11.0,6.0,12.0,6.0
415,79.0,48.0,40.0,40.0,183.0,143.0,20.0,38.0
3815,536.0,320.0,885.0,216.0,538.0,671.0,447.0,368.0
54768,21.0,28.0,52.0,13.0,38.0,49.0,25.0,35.0
132949,291.0,214.0,335.0,174.0,297.0,382.0,282.0,264.0
7567,86.0,70.0,127.0,45.0,96.0,87.0,71.0,62.0
55799,215.0,120.0,156.0,55.0,90.0,66.0,147.0,78.0
54778,803.0,818.0,1115.0,603.0,855.0,1535.0,628.0,847.0
9133,31.0,32.0,43.0,34.0,45.0,81.0,44.0,36.0
145773,2.0,9.0,27.0,13.0,0.0,4.0,2.0,1.0
4643,1114.0,1920.0,2420.0,1926.0,1623.0,4199.0,1959.0,3813.0
26060,1257.0,1022.0,1354.0,817.0,1386.0,1788.0,1296.0,1332.0
139221,2.0,20.0,3.0,9.0,0.0,1.0,0.0,3.0
134265,231.0,868.0,254.0,480.0,308.0,868.0,165.0,790.0
1831,384.0,4517.0,520.0,3105.0,354.0,1867.0,438.0,4974.0
10311,1708.0,1640.0,1596.0,1252.0,1807.0,2237.0,1434.0,2020.0
1859,950.0,845.0,1105.0,655.0,1095.0,1370.0,986.0,1031.0
3763,28.0,15.0,34.0,23.0,37.0,112.0,39.0,18.0
3772,5.0,26.0,35.0,3.0,11.0,26.0,4.0,12.0
2078,6.0,3.0,6.0,2.0,3.0,9.0,6.0,6.0
2114,1236.0,915.0,1049.0,685.0,1611.0,1731.0,930.0,886.0
90139,75.0,56.0,57.0,19.0,33.0,43.0,49.0,31.0
150082,23.0,16.0,42.0,8.0,32.0,15.0,31.0,14.0
347734,1956.0,1896.0,1963.0,1266.0,2050.0,2698.0,1470.0,1701.0
84187,285.0,221.0,234.0,210.0,328.0,422.0,209.0,196.0
4599,318.0,152.0,304.0,136.0,331.0,281.0,337.0,268.0
90993,3665.0,1965.0,4151.0,1274.0,4360.0,2482.0,3775.0,1694.0
25966,530.0,734.0,504.0,880.0,918.0,1712.0,690.0,1847.0
257397,649.0,513.0,816.0,325.0,759.0,940.0,618.0,562.0
124565,2644.0,2547.0,2791.0,1928.0,2455.0,3957.0,2463.0,2748.0
257169,14.0,13.0,17.0,8.0,15.0,9.0,1.0,8.0
445815,91.0,115.0,229.0,121.0,279.0,862.0,64.0,141.0
114991,785.0,407.0,823.0,257.0,1024.0,1104.0,786.0,469.0
9162,406.0,225.0,460.0,641.0,851.0,2502.0,813.0,1117.0
203197,233.0,166.0,391.0,137.0,367.0,276.0,198.0,216.0
79856,51.0,48.0,44.0,25.0,44.0,70.0,41.0,41.0
254048,579.0,489.0,831.0,377.0,677.0,704.0,716.0,622.0
673,655.0,547.0,850.0,444.0,750.0,1050.0,680.0,767.0
10568,7.0,8.0,7.0,2.0,4.0,1.0,2.0,1.0
176,15.0,6.0,442.0,339.0,132.0,1234.0,141.0,107.0
84262,150.0,162.0,170.0,102.0,153.0,208.0,127.0,144.0
9478,18.0,5.0,6.0,5.0,10.0,13.0,14.0,27.0
57728,1381.0,1486.0,1815.0,1365.0,1729.0,2257.0,1465.0,2217.0
84255,945.0,812.0,1148.0,655.0,924.0,1015.0,998.0,1096.0
10239,850.0,790.0,1109.0,889.0,1057.0,1284.0,954.0,862.0
114793,1214.0,1603.0,1391.0,1322.0,1624.0,2176.0,1464.0,2456.0
150946,260.0,122.0,221.0,127.0,182.0,343.0,176.0,204.0
121665,1148.0,942.0,1260.0,652.0,1377.0,1357.0,1029.0,1110.0
56896,1.0,1.0,9.0,0.0,4.0,7.0,2.0,2.0
9364,354.0,288.0,286.0,207.0,309.0,357.0,207.0,251.0
127281,203.0,241.0,201.0,134.0,202.0,276.0,167.0,202.0
8764,387.0,277.0,295.0,124.0,270.0,270.0,340.0,294.0
55229,20.0,15.0,10.0,3.0,6.0,23.0,5.0,8.0
84465,5.0,7.0,1.0,6.0,10.0,1.0,0.0,1.0
64897,328.0,303.0,412.0,164.0,341.0,461.0,275.0,303.0
5192,299.0,222.0,394.0,180.0,426.0,467.0,323.0,233.0
11079,2275.0,2370.0,2736.0,1833.0,2889.0,3962.0,2066.0,2348.0
55698,21.0,64.0,87.0,28.0,62.0,62.0,56.0,63.0
6497,2131.0,1947.0,2307.0,1260.0,2381.0,3001.0,2517.0,2238.0
26100,1683.0,1786.0,2427.0,1575.0,2373.0,3157.0,1618.0,2384.0
26119,473.0,444.0,719.0,414.0,588.0,763.0,460.0,492.0
116987,1144.0,1025.0,1115.0,528.0,1399.0,1736.0,1021.0,1125.0
200634,12.0,5.0,11.0,5.0,5.0,4.0,6.0,5.0
100310846,6.0,5.0,10.0,3.0,20.0,16.0,8.0,4.0
5051,228.0,150.0,318.0,142.0,299.0,267.0,242.0,187.0
2134,49.0,18.0,69.0,35.0,30.0,32.0,52.0,55.0
7780,9.0,20.0,15.0,9.0,14.0,15.0,17.0,16.0
9577,758.0,641.0,968.0,575.0,941.0,987.0,657.0,752.0
84676,0.0,2.0,0.0,7.0,2.0,7.0,1.0,6.0
144406,86.0,76.0,142.0,63.0,146.0,191.0,82.0,44.0
63875,565.0,345.0,758.0,235.0,732.0,926.0,495.0,305.0
1844,0.0,1.0,2.0,4.0,2.0,4.0,2.0,4.0
57822,2.0,0.0,1.0,0.0,4.0,0.0,5.0,1.0
91544,180.0,138.0,287.0,92.0,213.0,199.0,202.0,157.0
338323,2.0,1.0,2.0,1.0,5.0,2.0,4.0,5.0
138639,196.0,352.0,264.0,316.0,239.0,603.0,203.0,332.0
79623,20.0,57.0,44.0,17.0,38.0,24.0,47.0,17.0
4690,645.0,443.0,707.0,341.0,1008.0,877.0,457.0,478.0
3242,33.0,52.0,51.0,57.0,56.0,85.0,43.0,47.0
114822,7.0,3.0,14.0,4.0,9.0,20.0,5.0,2.0
127262,1866.0,1589.0,2099.0,1395.0,2123.0,2320.0,1594.0,2027.0
254050,21.0,23.0,49.0,21.0,41.0,36.0,27.0,36.0
195827,615.0,1037.0,773.0,856.0,538.0,1160.0,671.0,1144.0
7498,11.0,32.0,50.0,28.0,13.0,54.0,9.0,21.0
55113,182.0,184.0,160.0,118.0,165.0,214.0,132.0,213.0
26504,239.0,229.0,269.0,172.0,230.0,288.0,147.0,272.0
2140,567.0,544.0,751.0,412.0,707.0,788.0,573.0,476.0
199221,155.0,130.0,215.0,86.0,164.0,332.0,99.0,153.0
11013,15.0,6.0,9.0,5.0,3.0,3.0,7.0,6.0
2176,268.0,250.0,248.0,165.0,329.0,375.0,220.0,207.0
22808,1031.0,903.0,1396.0,787.0,1575.0,1595.0,1076.0,1124.0
10163,4105.0,3693.0,4917.0,3251.0,4629.0,6236.0,3805.0,5107.0
171586,68.0,104.0,109.0,80.0,81.0,112.0,41.0,111.0
83850,8.0,3.0,6.0,4.0,6.0,5.0,3.0,5.0
55179,84.0,102.0,166.0,167.0,128.0,158.0,101.0,131.0
115572,18.0,102.0,35.0,77.0,29.0,169.0,19.0,119.0
64084,22.0,10.0,38.0,12.0,135.0,412.0,11.0,23.0
81035,4917.0,4456.0,5952.0,3184.0,3779.0,3464.0,4735.0,5240.0
388591,66.0,88.0,169.0,59.0,140.0,162.0,70.0,68.0
8450,2429.0,2314.0,2969.0,1635.0,3118.0,3385.0,2224.0,2343.0
387509,953.0,395.0,834.0,268.0,837.0,558.0,853.0,514.0
64849,55.0,60.0,96.0,65.0,98.0,179.0,95.0,137.0
114928,423.0,183.0,664.0,186.0,473.0,348.0,499.0,274.0
54933,43.0,24.0,55.0,17.0,30.0,29.0,27.0,48.0
26053,594.0,889.0,598.0,370.0,412.0,523.0,449.0,564.0
57477,90.0,38.0,40.0,21.0,60.0,67.0,62.0,63.0
3017,100.0,103.0,182.0,68.0,202.0,129.0,118.0,91.0
995,6.0,3.0,10.0,6.0,2.0,4.0,6.0,10.0
8365,53.0,45.0,84.0,29.0,96.0,83.0,71.0,54.0
129531,323.0,311.0,346.0,187.0,436.0,405.0,343.0,336.0
9669,3125.0,3054.0,3884.0,2222.0,4073.0,4780.0,3294.0,3032.0
158787,19.0,5.0,23.0,6.0,19.0,9.0,11.0,9.0
286527,65.0,59.0,52.0,43.0,46.0,54.0,95.0,66.0
375307,2.0,6.0,5.0,5.0,4.0,4.0,8.0,14.0
55571,530.0,582.0,735.0,391.0,966.0,1091.0,498.0,682.0
3745,57.0,46.0,242.0,143.0,58.0,80.0,113.0,132.0
340348,6.0,10.0,3.0,5.0,3.0,4.0,3.0,2.0
9542,4.0,2.0,1.0,0.0,4.0,4.0,1.0,0.0
23382,648.0,295.0,711.0,268.0,723.0,517.0,856.0,461.0
9334,1272.0,1265.0,1964.0,1246.0,1413.0,2269.0,1012.0,1426.0
912,8.0,10.0,2.0,1.0,6.0,12.0,1.0,5.0
9825,278.0,219.0,383.0,180.0,327.0,400.0,266.0,258.0
55199,124.0,56.0,172.0,37.0,132.0,169.0,99.0,57.0
55567,4.0,2.0,8.0,6.0,3.0,4.0,3.0,6.0
653361,7.0,1.0,9.0,2.0,4.0,5.0,2.0,7.0
90121,721.0,668.0,841.0,513.0,794.0,884.0,682.0,635.0
55607,42.0,22.0,146.0,39.0,10.0,22.0,89.0,74.0
124245,909.0,859.0,947.0,520.0,1084.0,1301.0,735.0,757.0
130617,425.0,322.0,486.0,186.0,490.0,397.0,369.0,289.0
81544,372.0,527.0,736.0,625.0,370.0,663.0,475.0,1098.0
1780,7.0,3.0,22.0,17.0,4.0,11.0,6.0,6.0
222068,1385.0,1044.0,1401.0,915.0,1388.0,1720.0,1047.0,1172.0
84919,652.0,542.0,715.0,408.0,701.0,837.0,572.0,621.0
26958,828.0,605.0,1042.0,597.0,818.0,747.0,620.0,525.0
56946,531.0,285.0,492.0,263.0,633.0,578.0,407.0,430.0
137964,1944.0,1405.0,2007.0,1069.0,2160.0,2376.0,1719.0,1599.0
168507,6.0,6.0,4.0,6.0,6.0,7.0,1.0,1.0
9753,175.0,146.0,218.0,93.0,198.0,209.0,138.0,132.0
8407,11095.0,11422.0,11255.0,4400.0,12343.0,11958.0,8524.0,7707.0
